Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
5308000,49,76.34,24.63
5310000,45.29,75.87,24.37
5312000,46.16,75.58,24.21
5314000,46.42,77.53,25.29
5316000,45.13,76.66,24.81
5318000,44.48,76.3,24.61
5320000,45.93,77.32,25.18
5322000,45.28,76.33,24.63
5324000,44.32,77.11,25.06
5326000,44.01,77.7,25.39
5328000,41.81,76.47,24.71
5330000,47.5,75.95,24.42
5332000,45.1,77.18,25.10
5334000,45.93,76.87,24.93
5336000,45.84,78.24,25.69
5338000,43.47,75.74,24.30
5340000,46.84,76.45,24.69
5342000,45.91,76.21,24.56
5344000,42.22,76.69,24.83
5346000,43.67,77.96,25.53
5348000,43.52,77.57,25.32
5350000,44.63,76.59,24.77
5352000,43.66,77.73,25.41
5354000,44.08,76.25,24.58
5356000,46.38,78.21,25.67
5358000,47.61,77.23,25.13
5360000,45.35,76.46,24.70
5362000,47.49,75.8,24.33
5364000,45.18,77.04,25.02
5366000,43.81,77.78,25.43
5368000,44.34,76.64,24.80
5370000,44.49,76.12,24.51
5372000,44.79,78.26,25.70
5374000,41.84,77.25,25.14
5376000,44.72,77.23,25.13
5378000,46.62,78.56,25.87
5380000,43.19,76.7,24.83
5382000,44.3,77.15,25.08
5384000,46.49,75.38,24.10
5386000,44.91,76.79,24.88
5388000,42.73,76.24,24.58
5390000,46.89,76.48,24.71
5392000,46.11,77.7,25.39
5394000,44.29,76.36,24.64
5396000,44.56,77.72,25.40
5398000,43.79,76.53,24.74
5400000,45.92,76.72,24.84
5402000,44.48,79.62,26.46
5404000,44.71,76.73,24.85
5406000,42.85,77.57,25.32
5408000,43.6,76.77,24.87
5410000,45.62,76.64,24.80
5412000,47.94,76.17,24.54
5414000,45.23,75.49,24.16
5416000,46.82,79.39,26.33
5418000,43.3,76.33,24.63
5420000,44.9,76.37,24.65
5422000,46.4,74.71,23.73
5424000,45.23,78.09,25.61
5426000,45.57,76.01,24.45
5428000,44.9,78.65,25.92
5430000,47.96,78.3,25.72
5432000,42.23,76.61,24.78
5434000,45.29,78.07,25.59
5436000,45.27,76.92,24.96
5438000,47.07,77.32,25.18
5440000,46.23,76.69,24.83
5442000,48.02,77.24,25.13
5444000,47.92,78.59,25.88
5446000,43.11,76.4,24.67
5448000,47.91,76.19,24.55
5450000,46.88,76.74,24.86
5452000,47.67,77.51,25.28
5454000,45.03,75.9,24.39
5456000,45.07,76.29,24.61
5458000,45.77,76.83,24.91
5460000,44.56,78.23,25.68
5462000,44.14,78.15,25.64
5464000,43.24,79.4,26.33
5466000,47.12,76.83,24.91
5468000,47.2,78.86,26.03
5470000,43.75,78.05,25.58
5472000,46.65,78,25.56
5474000,43.83,76.32,24.62
5476000,45.41,77.81,25.45
5478000,42.5,77.38,25.21
5480000,44.02,75.83,24.35
5482000,45.04,78.64,25.91
5484000,43.18,77.02,25.01
5486000,43.33,76.86,24.92
5488000,43.04,78.28,25.71
5490000,44.52,76.72,24.84
5492000,45.63,77.16,25.09
5494000,46.1,75.77,24.32
5496000,43.68,77.6,25.33
5498000,45.62,77.67,25.37
5500000,43.69,78.67,25.93
5502000,41.41,77.45,25.25
5504000,43.95,76.35,24.64
5506000,43.17,76.17,24.54
5508000,44.57,76.48,24.71
5510000,46.48,76.67,24.82
5512000,46.11,76.61,24.78
5514000,46.93,76.46,24.70
5516000,45.81,76.87,24.93
5518000,46.03,78.64,25.91
5520000,45.82,77.5,25.28
5522000,43.37,76.57,24.76
5524000,46.42,76.96,24.98
5526000,45.55,75.5,24.17
5528000,45.66,75.3,24.06
5530000,44.41,75.92,24.40
5532000,44.82,77.97,25.54
5534000,44.46,78.73,25.96
5536000,45.57,77.62,25.34
5538000,43.5,76.38,24.66
5540000,42.96,75.86,24.37
5542000,46.19,77.16,25.09
5544000,43.69,77.81,25.45
5546000,46.85,75.83,24.35
5548000,46.16,75.46,24.14
5550000,43.14,77.89,25.49
5552000,45.37,76.54,24.74
5554000,45.53,78.93,26.07
5556000,45.56,76.4,24.67
5558000,45.53,77.22,25.12
5560000,45.98,76.61,24.78
5562000,40.33,76.86,24.92
5564000,46.7,75.79,24.33
5566000,44.69,77.86,25.48
5568000,45.01,77.33,25.18
5570000,44.34,78.81,26.01
5572000,43.89,77.7,25.39
5574000,43.21,78.38,25.77
5576000,42.27,76.58,24.77
5578000,42.58,77.05,25.03
5580000,42.49,77.11,25.06
5582000,44.72,76.6,24.78
5584000,45.69,76.22,24.57
5586000,45.6,76.57,24.76
5588000,44.53,76.19,24.55
5590000,43.04,78.12,25.62
5592000,44.9,77.05,25.03
5594000,47.43,76.51,24.73
5596000,44.29,77.83,25.46
5598000,42.68,76.43,24.68
5600000,44.15,76.84,24.91
5602000,45.63,76.98,24.99
5604000,45.51,77.46,25.26
5606000,46.15,75.96,24.42
5608000,44.85,77.24,25.13
5610000,44.12,76.69,24.83
5612000,45.29,77.51,25.28
5614000,43.02,77.58,25.32
5616000,45.35,77.51,25.28
5618000,47.15,77.78,25.43
5620000,41.08,78.74,25.97
5622000,46,77.97,25.54
5624000,46.19,76.62,24.79
5626000,46.42,75.8,24.33
5628000,42.3,76.25,24.58
5630000,47.04,78.1,25.61
5632000,43.94,75.79,24.33
5634000,45.1,77.84,25.47
5636000,44.51,76.15,24.53
5638000,44.27,77.27,25.15
5640000,44.85,77.53,25.29
5642000,48.04,77.97,25.54
5644000,48.7,77.87,25.48
5646000,46.59,76.79,24.88
5648000,44.25,76.11,24.51
5650000,46.32,79.24,26.24
5652000,45.54,77.46,25.26
5654000,42.01,75.96,24.42
5656000,48.55,77.53,25.29
5658000,46.07,77.97,25.54
5660000,44.91,77.72,25.40
5662000,46.38,77.39,25.22
5664000,44.83,76.48,24.71
5666000,47.03,77.39,25.22
5668000,45.33,75.99,24.44
5670000,43.95,77.38,25.21
5672000,46.96,75.8,24.33
5674000,43.01,75.42,24.12
5676000,43.34,75.87,24.37
5678000,46.18,76.36,24.64
5680000,43.15,77.19,25.11
5682000,43.86,77.25,25.14
5684000,45.03,75.46,24.14
5686000,44.54,75.95,24.42
5688000,43.78,77.61,25.34
5690000,44.69,77.73,25.41
5692000,44.11,76.52,24.73
5694000,45.35,79.14,26.19
5696000,43.66,75.94,24.41
5698000,45.18,77.29,25.16
5700000,44.02,78.4,25.78
5702000,44.74,77.49,25.27
5704000,44.28,76.77,24.87
5706000,44.38,77.33,25.18
5708000,44.71,77.25,25.14
5710000,42.4,77.55,25.31
5712000,45.33,78.09,25.61
5714000,44.93,76.87,24.93
5716000,44,77.96,25.53
5718000,45.36,78.42,25.79
5720000,47.3,77.66,25.37
5722000,46.47,76.36,24.64
5724000,45.66,76.1,24.50
5726000,44.96,76.94,24.97
5728000,44.17,78.16,25.64
5730000,47.74,77.4,25.22
5732000,44.37,77.11,25.06
5734000,44.29,77.27,25.15
5736000,43.39,77.43,25.24
5738000,46.99,77.13,25.07
5740000,43.75,75.36,24.09
5742000,46.26,77.1,25.06
5744000,45.67,77.71,25.39
5746000,44.61,77.88,25.49
5748000,45.7,77.84,25.47
5750000,44.39,77.1,25.06
5752000,45.33,77.24,25.13
5754000,45.87,75.94,24.41
5756000,46.27,77.65,25.36
5758000,46.25,78.7,25.94
5760000,43.21,75.95,24.42
5762000,43.34,77.82,25.46
5764000,44.52,77,25.00
5766000,45.77,78.32,25.73
5768000,45.01,78.84,26.02
5770000,46.4,78.95,26.08
5772000,43.88,76.3,24.61
5774000,45.83,76.13,24.52
5776000,46.04,77.4,25.22
5778000,45.45,78,25.56
5780000,46,79.18,26.21
5782000,44.02,76.12,24.51
5784000,44.56,78.07,25.59
5786000,43.35,75.24,24.02
5788000,43.79,77.63,25.35
5790000,46.9,75.99,24.44
5792000,44.46,77.71,25.39
5794000,47.52,77.6,25.33
5796000,45.85,75.9,24.39
5798000,45.31,76.96,24.98
5800000,45.57,77.34,25.19
5802000,45.17,78.1,25.61
5804000,44.97,78.22,25.68
5806000,45.2,78.29,25.72
5808000,47.91,77.88,25.49
5810000,45.86,76.07,24.48
5812000,43.62,76.55,24.75
5814000,44.4,77.59,25.33
5816000,44.15,76.02,24.46
5818000,44.93,76.13,24.52
5820000,46.27,75.54,24.19
5822000,43.8,78.42,25.79
5824000,45.68,75.5,24.17
5826000,45.81,76.33,24.63
5828000,47.09,77.51,25.28
5830000,47.87,76.08,24.49
5832000,46.24,77.2,25.11
5834000,46.95,76.32,24.62
5836000,45.34,76.93,24.96
5838000,43.53,77.07,25.04
5840000,46.08,76.42,24.68
5842000,45.16,76.82,24.90
5844000,43.49,76.01,24.45
5846000,43.9,76.03,24.46
5848000,46.68,77.46,25.26
5850000,45.1,75.86,24.37
5852000,47.95,76.4,24.67
5854000,44.72,76.26,24.59
5856000,44.04,77.36,25.20
5858000,43.53,75.83,24.35
5860000,43.25,78.23,25.68
5862000,44.4,76.89,24.94
5864000,42.28,77.08,25.04
5866000,44.31,76.77,24.87
5868000,46.1,77.1,25.06
5870000,41.55,76.81,24.89
5872000,45.3,77.04,25.02
5874000,46.54,77.74,25.41
5876000,45.54,77.98,25.54
5878000,44.08,77.84,25.47
5880000,46.07,77.27,25.15
5882000,45.43,77.6,25.33
5884000,44.13,75.65,24.25
5886000,46.37,77.13,25.07
5888000,44.91,75.96,24.42
5890000,44.71,76.24,24.58
5892000,45.74,77.58,25.32
5894000,46.14,77.2,25.11
5896000,44.27,76.37,24.65
5898000,43.66,77.89,25.49
5900000,45.8,77.67,25.37
5902000,45.91,76.26,24.59
5904000,44.27,75.94,24.41
5906000,45.68,74.73,23.74
5908000,43.42,78.55,25.86
5910000,46.32,77.79,25.44
5912000,45.65,77.2,25.11
5914000,43.11,76.65,24.81
5916000,42.94,77.04,25.02
5918000,42.73,76.32,24.62
5920000,44.43,77.53,25.29
5922000,44.39,77.19,25.11
5924000,43.36,78.1,25.61
5926000,44.89,78.48,25.82
5928000,43.94,78.03,25.57
5930000,42.55,76.15,24.53
5932000,46.09,78.26,25.70
5934000,45.51,76.55,24.75
5936000,43.28,77.7,25.39
5938000,45.64,78.66,25.92
5940000,43.41,78.25,25.69
5942000,48.07,76.56,24.76
5944000,42.49,77.51,25.28
5946000,44.76,77.5,25.28
5948000,44.36,75.58,24.21
5950000,47.13,76.71,24.84
5952000,44.91,76.28,24.60
5954000,45.58,77.26,25.14
5956000,45.47,76.58,24.77
5958000,46.82,76.01,24.45
5960000,44.95,75.89,24.38
5962000,45.26,77.36,25.20
5964000,46.78,77.92,25.51
5966000,43.86,76.29,24.61
5968000,45.5,75.39,24.11
5970000,46.49,76.81,24.89
5972000,45,77.8,25.44
5974000,46.21,75.9,24.39
5976000,45.32,77.57,25.32
5978000,46.39,78.3,25.72
5980000,43.43,77.56,25.31
5982000,44.5,76.96,24.98
5984000,45.18,77.6,25.33
5986000,46.63,76.32,24.62
5988000,47.72,76.52,24.73
5990000,43.67,77.8,25.44
5992000,44.21,76.2,24.56
5994000,42.98,78.07,25.59
5996000,44.32,75.59,24.22
5998000,44.4,77.11,25.06
6000000,46.58,78.18,25.66
6002000,43.75,78.08,25.60
6004000,43.79,75.4,24.11
6006000,43.36,76.61,24.78
6008000,44.36,77.23,25.13
6010000,44.59,76.64,24.80
6012000,43.6,76.49,24.72
6014000,46.43,77.54,25.30
6016000,45.75,77.31,25.17
6018000,44.36,77.81,25.45
6020000,44.69,75.96,24.42
6022000,44.02,77.43,25.24
6024000,46.75,77.24,25.13
6026000,45.18,77.39,25.22
6028000,45.27,77.36,25.20
6030000,45.89,77.96,25.53
6032000,43.41,77.13,25.07
6034000,46.05,76.8,24.89
6036000,46.6,76.19,24.55
6038000,45.93,75.96,24.42
6040000,41.27,77.75,25.42
6042000,47.25,77.4,25.22
6044000,45.07,76.02,24.46
6046000,45.81,75.93,24.41
6048000,42.75,75.79,24.33
6050000,45.48,77.38,25.21
6052000,45.86,77.26,25.14
6054000,45.52,78.1,25.61
6056000,43.51,78.01,25.56
6058000,48.17,77.16,25.09
6060000,45.75,76.53,24.74
6062000,43.39,76.7,24.83
6064000,46.93,79.24,26.24
6066000,45.87,76.61,24.78
6068000,46.4,75.46,24.14
6070000,41.63,76.44,24.69
6072000,46.65,80.27,26.82
6074000,45.02,84.92,29.40
6076000,44.93,89.79,32.11
6078000,46.47,93.72,34.29
6080000,46.08,90.61,32.56
6082000,45.27,86.27,30.15
6084000,44.15,80.88,27.16
6086000,45.22,76.53,24.74
6088000,43.12,75.01,23.89
6090000,44.54,76.66,24.81
6092000,44.99,76.46,24.70
6094000,44.32,77.97,25.54
6096000,48.67,77.28,25.16
6098000,45.62,77.33,25.18
6100000,45.24,79.33,26.29
6102000,46.59,76.49,24.72
6104000,47.03,75.56,24.20
6106000,45.29,77.8,25.44
6108000,43.01,78.76,25.98
6110000,43.22,77.78,25.43
6112000,44.81,77.45,25.25
6114000,46.1,76.59,24.77
6116000,44.2,75.98,24.43
6118000,43.27,77.69,25.38
6120000,47.25,76.5,24.72
6122000,45.5,74.93,23.85
6124000,44.33,77.11,25.06
6126000,44.48,76.98,24.99
6128000,42.48,75.33,24.07
6130000,42.16,76.45,24.69
6132000,43.62,77.5,25.28
6134000,44.1,76.19,24.55
6136000,45.49,76.44,24.69
6138000,45.9,76.24,24.58
6140000,44.61,76.41,24.67
6142000,46.73,76.75,24.86
6144000,43.94,76.58,24.77
6146000,46.04,74.93,23.85
6148000,42.87,75.32,24.07
6150000,45.98,77.15,25.08
6152000,45.65,78,25.56
6154000,49.45,75.96,24.42
6156000,43.98,75.81,24.34
6158000,44.43,77.08,25.04
6160000,48.1,80.39,26.88
6162000,45.89,85.69,29.83
6164000,46.14,88.88,31.60
6166000,42.75,94.49,34.72
6168000,43.46,91.74,33.19
6170000,46.78,87.72,30.96
6172000,42.66,80.9,27.17
6174000,45.64,79.68,26.49
6176000,44.69,75.97,24.43
6178000,43.42,79.2,26.22
6180000,46.34,78.55,25.86
6182000,44.41,76.75,24.86
6184000,44.23,75.99,24.44
6186000,45.16,77.6,25.33
6188000,47.03,76.5,24.72
6190000,45.42,78.15,25.64
6192000,44.29,76.09,24.49
6194000,45.96,77.51,25.28
6196000,43.9,76.63,24.79
6198000,43.75,77.04,25.02
6200000,42.58,77.67,25.37
6202000,46.98,78.17,25.65
6204000,46.18,77.51,25.28
6206000,46.35,77.95,25.53
6208000,43.72,78.36,25.76
6210000,46.09,78.15,25.64
6212000,44.94,76.86,24.92
6214000,47.12,78.2,25.67
6216000,44.48,77.21,25.12
6218000,44.15,77.39,25.22
6220000,46.45,78.1,25.61
6222000,46.12,78.72,25.96
6224000,44.54,77.95,25.53
6226000,46.09,76.41,24.67
6228000,43.21,76.56,24.76
6230000,45.61,76.98,24.99
6232000,45.45,78.7,25.94
6234000,43.86,77.03,25.02
6236000,48.64,77.01,25.01
6238000,43.02,77.71,25.39
6240000,44.58,77,25.00
6242000,46,78.22,25.68
6244000,43.05,77.25,25.14
6246000,41.74,75.29,24.05
6248000,47.64,76.2,24.56
6250000,43.27,77.26,25.14
6252000,46.93,77.04,25.02
6254000,45.37,77.47,25.26
6256000,46.02,76.78,24.88
6258000,44.52,76.12,24.51
6260000,44.08,77.72,25.40
6262000,44.06,77.25,25.14
6264000,43.95,76.71,24.84
6266000,46.68,77.57,25.32
6268000,44.09,76.79,24.88
6270000,45.44,78.38,25.77
6272000,43.38,76.15,24.53
6274000,45.57,77.23,25.13
6276000,44.83,77.09,25.05
6278000,42.97,77.38,25.21
6280000,45.45,77.82,25.46
6282000,43.59,76.11,24.51
6284000,46.55,78.22,25.68
6286000,44.16,77.77,25.43
6288000,43.14,76.16,24.53
6290000,45.82,78.07,25.59
6292000,44.51,77.3,25.17
6294000,44.4,78.64,25.91
6296000,43.52,76.19,24.55
6298000,46.53,76.3,24.61
6300000,43.53,76.13,24.52
6302000,44.93,77.99,25.55
6304000,44.87,76.82,24.90
6306000,43.88,77.74,25.41
6308000,46.59,76.31,24.62
6310000,45.66,76.55,24.75
6312000,45.43,75.4,24.11
6314000,46.8,75.1,23.94
6316000,44.25,77.98,25.54
6318000,44.68,76.55,24.75
6320000,44.81,78.14,25.63
6322000,45.03,78.52,25.84
6324000,45.36,77.88,25.49
6326000,47.82,77.21,25.12
6328000,45.37,76.84,24.91
6330000,46.62,77.3,25.17
6332000,47.13,77.83,25.46
6334000,45.36,75.59,24.22
6336000,45.63,75.66,24.26
6338000,47.19,78.02,25.57
6340000,44.5,78.4,25.78
6342000,45.57,77.53,25.29
6344000,43.86,76.86,24.92
6346000,46.11,77.23,25.13
6348000,45.21,76.84,24.91
6350000,44.08,77.53,25.29
6352000,44.76,76.87,24.93
6354000,45.33,77.55,25.31
6356000,44.57,77.63,25.35
6358000,44.02,78.13,25.63
6360000,41.38,78.15,25.64
6362000,44.03,75.75,24.31
6364000,44.21,76.01,24.45
6366000,44.82,76.01,24.45
6368000,43.31,77.54,25.30
6370000,46.46,77.18,25.10
6372000,46.35,76.76,24.87
6374000,43.24,76.69,24.83
6376000,44.65,77.01,25.01
6378000,43.8,76.46,24.70
6380000,42.18,77.4,25.22
6382000,45.81,76.69,24.83
6384000,44.41,77.72,25.40
6386000,46.97,76.69,24.83
6388000,43.54,74.88,23.82
6390000,42.81,76.09,24.49
6392000,43.96,78.18,25.66
6394000,45.78,76.88,24.93
6396000,43.82,77.22,25.12
6398000,48.46,78.71,25.95
6400000,46.36,78.13,25.63
6402000,41.46,77.61,25.34
6404000,45.51,77.2,25.11
6406000,44.24,76.35,24.64
6408000,46.97,77.24,25.13
6410000,44.36,76.53,24.74
6412000,46.07,78.49,25.83
6414000,45.17,77.16,25.09
6416000,46.36,77.54,25.30
6418000,45.68,76.84,24.91
6420000,45.35,77.15,25.08
6422000,45.45,76.57,24.76
6424000,43.93,76.98,24.99
6426000,46.97,77.3,25.17
6428000,43.11,78.66,25.92
6430000,43.44,76.23,24.57
6432000,42.46,76.28,24.60
6434000,45.13,76.85,24.92
6436000,44.87,77.06,25.03
6438000,43.99,78.2,25.67
6440000,44.41,78.32,25.73
6442000,43.42,77.54,25.30
6444000,43.06,77.5,25.28
6446000,43.96,78.1,25.61
6448000,43.47,75.43,24.13
6450000,44.41,77.61,25.34
6452000,45.39,78.65,25.92
6454000,44.63,76.32,24.62
6456000,45.07,76.58,24.77
6458000,48.2,76.54,24.74
6460000,42.22,74.83,23.79
6462000,45.34,76.95,24.97
6464000,46.85,75.69,24.27
6466000,46.65,77.17,25.09
6468000,43.78,77.04,25.02
6470000,43.46,76.83,24.91
6472000,44.51,76.77,24.87
6474000,44.01,78.12,25.62
6476000,45.13,77.22,25.12
6478000,46.14,77.1,25.06
6480000,46.01,77.4,25.22
6482000,42.89,76.47,24.71
6484000,44.49,78.02,25.57
6486000,43.87,76.28,24.60
6488000,45.2,78.03,25.57
6490000,45.61,76.14,24.52
6492000,47.26,75.81,24.34
6494000,44.41,76.93,24.96
6496000,46.58,74.49,23.61
6498000,44.27,77.95,25.53
6500000,46.75,77.26,25.14
6502000,43.54,78.07,25.59
6504000,43.68,77.1,25.06
6506000,45.19,77.88,25.49
6508000,46.07,75.85,24.36
6510000,45.59,75.49,24.16
6512000,44.77,75.92,24.40
6514000,45.49,78.97,26.09
6516000,44.05,76.62,24.79
6518000,46.29,76.12,24.51
6520000,42.76,77.28,25.16
6522000,45.01,76.12,24.51
6524000,43.11,76.63,24.79
6526000,44.62,76.63,24.79
6528000,43.61,77.24,25.13
6530000,42.67,77.15,25.08
6532000,47.5,75.85,24.36
6534000,46.36,76.76,24.87
6536000,44.9,76.45,24.69
6538000,42.68,78.17,25.65
6540000,47.27,76.43,24.68
6542000,42.9,77.69,25.38
6544000,45.88,77.27,25.15
6546000,44.17,77.86,25.48
6548000,45.69,74.49,23.61
6550000,46.57,77.11,25.06
6552000,43.09,75.13,23.96
6554000,45.42,75.85,24.36
6556000,41.72,76.27,24.59
6558000,45.11,76.43,24.68
6560000,43.22,77.89,25.49
6562000,47.72,78.17,25.65
6564000,47.91,77.01,25.01
6566000,45.45,75.99,24.44
6568000,43.32,77.63,25.35
6570000,45,76.41,24.67
6572000,48,77.1,25.06
6574000,43.81,76.21,24.56
6576000,45.42,75.91,24.39
6578000,44.09,76.61,24.78
6580000,47.01,76.47,24.71
6582000,45.25,75.18,23.99
6584000,46.81,77.47,25.26
6586000,42.1,77.36,25.20
6588000,43.12,77.47,25.26
6590000,46.04,75.97,24.43
6592000,44.76,76.64,24.80
6594000,46.84,76.62,24.79
6596000,44.5,76.08,24.49
6598000,46.57,77.2,25.11
6600000,45.6,77.69,25.38
6602000,44.54,77.41,25.23
6604000,42.81,77.4,25.22
6606000,43.86,76.92,24.96
6608000,42.95,77.95,25.53
6610000,43.67,78.11,25.62
6612000,42.98,77.68,25.38
6614000,44.24,78.13,25.63
6616000,46.91,78.99,26.11
6618000,42.71,78.26,25.70
6620000,46.57,75.82,24.34
6622000,43.31,76.49,24.72
6624000,45.03,77.03,25.02
6626000,45.51,76.71,24.84
6628000,43.33,75.97,24.43
6630000,45.69,78.04,25.58
6632000,45.86,76.43,24.68
6634000,44.81,77.77,25.43
6636000,45.29,76,24.44
6638000,45.89,76.45,24.69
6640000,46.01,77.48,25.27
6642000,45.91,77.56,25.31
6644000,45.32,74.86,23.81
6646000,44.13,76.63,24.79
6648000,45.05,76.68,24.82
6650000,44.74,78.57,25.87
6652000,45.54,77.36,25.20
6654000,43.54,78.02,25.57
6656000,47.06,77.57,25.32
6658000,43.8,77.3,25.17
6660000,45.04,76.76,24.87
6662000,42.77,76.65,24.81
6664000,45.7,77.3,25.17
6666000,44.68,77.08,25.04
6668000,43.52,76.27,24.59
6670000,46.02,77.23,25.13
6672000,46.8,75.03,23.91
6674000,45.03,76.93,24.96
6676000,45.28,76.81,24.89
6678000,45.16,76.31,24.62
6680000,44.43,77.51,25.28
6682000,44.63,76.66,24.81
6684000,45.89,77.73,25.41
6686000,43.53,77.24,25.13
6688000,43.11,76.25,24.58
6690000,43.96,77.41,25.23
6692000,45.65,77.25,25.14
6694000,42.93,75.14,23.97
6696000,43.3,76.21,24.56
6698000,44.66,77.74,25.41
6700000,44.4,76.81,24.89
6702000,45.79,77.8,25.44
6704000,46.26,76.88,24.93
6706000,46.64,77.82,25.46
6708000,46.3,77.51,25.28
6710000,46.93,76.91,24.95
6712000,44.52,76.23,24.57
6714000,45.64,76.32,24.62
6716000,45.76,77.37,25.21
6718000,42.87,77.46,25.26
6720000,44.24,77.17,25.09
6722000,44.49,78.59,25.88
6724000,44.78,75.79,24.33
6726000,48.69,76.73,24.85
6728000,44.45,76.89,24.94
6730000,47.78,76.92,24.96
6732000,45.13,77.46,25.26
6734000,46.07,77.27,25.15
6736000,48.96,77.08,25.04
6738000,45.36,76.78,24.88
6740000,45.49,77.91,25.51
6742000,47.22,77.92,25.51
6744000,43.53,76.36,24.64
6746000,44.83,76.78,24.88
6748000,41.12,76.84,24.91
6750000,46.44,78.53,25.85
6752000,45.15,76.8,24.89
6754000,43.43,76.87,24.93
6756000,44.53,76.58,24.77
6758000,43.39,76.03,24.46
6760000,45.51,77.4,25.22
6762000,43.87,76.49,24.72
6764000,45.4,76.26,24.59
6766000,44.08,77.13,25.07
6768000,42.36,76.7,24.83
6770000,43.49,76.1,24.50
6772000,43.12,76.88,24.93
6774000,45.45,76.86,24.92
6776000,47.61,77.2,25.11
6778000,42.86,75.87,24.37
6780000,42.97,77.99,25.55
6782000,46.26,77.63,25.35
6784000,47.01,77.74,25.41
6786000,46.21,76.89,24.94
6788000,43.62,76.06,24.48
6790000,46.17,77.73,25.41
6792000,45.53,77.09,25.05
6794000,44.74,77.08,25.04
6796000,45.55,78.63,25.91
6798000,44,78.22,25.68
6800000,47.82,76.81,24.89
6802000,44.86,76.81,24.89
6804000,43.86,77.94,25.52
6806000,44.98,76.92,24.96
6808000,46.61,78.55,25.86
6810000,42.87,77.26,25.14
6812000,44.94,75.59,24.22
6814000,47.68,75.63,24.24
6816000,43.51,77.26,25.14
6818000,44.12,77.24,25.13
6820000,47.4,79.56,26.42
6822000,44.68,76.34,24.63
6824000,44.71,77.58,25.32
6826000,45.5,77.62,25.34
6828000,44.43,76.87,24.93
6830000,45.57,75.12,23.96
6832000,46.56,76.66,24.81
6834000,45.09,77.11,25.06
6836000,47.44,75.84,24.36
6838000,44.58,76.62,24.79
6840000,46.1,78.05,25.58
6842000,47.59,76.53,24.74
6844000,42.96,76.62,24.79
6846000,43.13,76.32,24.62
6848000,42.99,77.36,25.20
6850000,44.59,76.95,24.97
6852000,45.81,79.21,26.23
6854000,46.79,77.36,25.20
6856000,45.02,76.08,24.49
6858000,44.59,76.92,24.96
6860000,44.97,76.88,24.93
6862000,45.88,76.47,24.71
6864000,43.02,77.15,25.08
6866000,47.04,76.91,24.95
6868000,43.47,77.15,25.08
6870000,42.38,77.3,25.17
6872000,45.71,78.2,25.67
6874000,45.47,77.66,25.37
6876000,44.79,77.08,25.04
6878000,45.57,75.74,24.30
6880000,43.72,76.81,24.89
6882000,42.43,76.1,24.50
6884000,42.38,76.38,24.66
6886000,43.3,75.35,24.08
6888000,44.02,76.99,24.99
6890000,43.42,77.22,25.12
6892000,44.76,76.21,24.56
6894000,42.89,77.43,25.24
6896000,45.35,76.79,24.88
6898000,43.56,79.03,26.13
6900000,44.43,76.82,24.90
6902000,45.82,78.03,25.57
6904000,42.64,77.09,25.05
6906000,41.21,77.22,25.12
6908000,45.74,77.81,25.45
6910000,45.24,76.62,24.79
6912000,43.55,78.03,25.57
6914000,46.11,76.88,24.93
6916000,46.99,76.51,24.73
6918000,46.6,75.78,24.32
6920000,44.6,77.61,25.34
6922000,47.05,78.51,25.84
6924000,45.38,77.7,25.39
6926000,41.87,76.86,24.92
6928000,45.45,77.45,25.25
6930000,44.11,77.9,25.50
6932000,44.07,77.79,25.44
6934000,46.87,77.41,25.23
6936000,44.87,77.74,25.41
6938000,43.91,76.11,24.51
6940000,45,77.69,25.38
6942000,44.46,76.01,24.45
6944000,44.66,74.91,23.84
6946000,45.87,76.49,24.72
6948000,43.26,76.15,24.53
6950000,43.91,77.08,25.04
6952000,46.61,77.74,25.41
6954000,44.26,76.63,24.79
6956000,43.06,76.68,24.82
6958000,46.64,76.27,24.59
6960000,44.95,76.58,24.77
6962000,45.69,77.17,25.09
6964000,45.74,77.21,25.12
6966000,44.23,76.46,24.70
6968000,43.87,77.09,25.05
6970000,45.39,76.58,24.77
6972000,44.05,77.86,25.48
6974000,46.27,78.28,25.71
6976000,44.56,76.56,24.76
6978000,45.71,77.37,25.21
6980000,46.91,77.07,25.04
6982000,44.98,75.36,24.09
6984000,46.58,76.6,24.78
6986000,46.66,78,25.56
6988000,45.96,74.9,23.83
6990000,44.26,76.49,24.72
6992000,44.07,77.16,25.09
6994000,42.66,75.72,24.29
6996000,47.42,78.21,25.67
6998000,46.02,76.91,24.95
7000000,43.67,78.47,25.82
7002000,46.95,76.07,24.48
7004000,46.48,76.59,24.77
7006000,44.49,77.27,25.15
7008000,44.46,77.44,25.24
7010000,44.5,76.12,24.51
7012000,46.8,75.77,24.32
7014000,44.73,77.55,25.31
7016000,45.34,76.71,24.84
7018000,47.35,77.53,25.29
7020000,45.68,78.81,26.01
7022000,46.02,78.38,25.77
7024000,44.79,75.9,24.39
7026000,47.91,76.2,24.56
7028000,46.52,77.06,25.03
7030000,45.02,77.73,25.41
7032000,43.77,77.48,25.27
7034000,44.71,76.33,24.63
7036000,44.43,75.25,24.03
7038000,46.85,76.17,24.54
7040000,45.11,76.88,24.93
7042000,44.74,76.38,24.66
7044000,46.66,76.76,24.87
7046000,42.24,76.69,24.83
7048000,45.19,77.11,25.06
7050000,45.89,76.82,24.90
7052000,44.87,78.13,25.63
7054000,45.3,78.14,25.63
7056000,44.24,77.38,25.21
