Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
5292000,69.94,61.61,16.45
5294000,68.0,62.69,17.05
5296000,64.16,61.81,16.56
5298000,65.04,63.84,17.69
5300000,59.09,62.53,16.96
5302000,72.71,65.88,18.82
5304000,73.74,60.24,15.69
5306000,63.2,63.81,17.67
5308000,74.51,62.8,17.11
5310000,57.69,61.18,16.21
5312000,66.34,67.14,19.52
5314000,58.82,64.71,18.17
5316000,71.63,62.08,16.71
5318000,70.48,62.31,16.84
5320000,72.32,60.39,15.77
5322000,67.0,64.06,17.81
5324000,72.8,60.57,15.87
5326000,67.63,64.83,18.24
5328000,59.58,61.59,16.44
5330000,74.5,67.6,19.78
5332000,58.72,64.9,18.28
5334000,59.86,62.37,16.87
5336000,73.36,60.91,16.06
5338000,73.28,62.01,16.67
5340000,57.85,63.48,17.49
5342000,63.53,64.29,17.94
5344000,68.13,59.13,15.07
5346000,62.74,61.65,16.47
5348000,66.4,63.46,17.48
5350000,66.55,65.34,18.52
5352000,72.16,67.8,19.89
5354000,64.55,66.74,19.3
5356000,55.26,64.99,18.33
5358000,67.64,63.5,17.5
5360000,64.67,67.96,19.98
5362000,56.81,59.95,15.53
5364000,66.18,63.59,17.55
5366000,55.92,60.93,16.07
5368000,71.89,65.07,18.37
5370000,68.01,66.43,19.13
5372000,74.43,61.03,16.13
5374000,72.19,59.31,15.17
5376000,74.4,59.52,15.29
5378000,57.51,59.25,15.14
5380000,67.13,59.56,15.31
5382000,69.34,61.02,16.12
5384000,64.77,61.9,16.61
5386000,68.91,59.16,15.09
5388000,56.16,61.7,16.5
5390000,64.35,64.62,18.12
5392000,74.33,60.93,16.07
5394000,56.88,61.74,16.52
5396000,72.51,60.91,16.06
5398000,59.95,60.62,15.9
5400000,58.98,66.92,19.4
5402000,71.81,64.69,18.16
5404000,63.51,66.15,18.97
5406000,61.5,65.93,18.85
5408000,71.55,65.32,18.51
5410000,62.6,62.06,16.7
5412000,57.02,60.33,15.74
5414000,65.55,64.67,18.15
5416000,63.08,63.01,17.23
5418000,56.28,61.3,16.28
5420000,69.53,62.01,16.67
5422000,67.08,64.09,17.83
5424000,69.62,60.12,15.62
5426000,74.66,66.6,19.22
5428000,60.86,66.04,18.91
5430000,65.87,65.26,18.48
5432000,67.67,62.85,17.14
5434000,64.63,64.18,17.88
5436000,61.99,60.1,15.61
5438000,74.32,63.91,17.73
5440000,59.51,60.24,15.69
5442000,55.45,61.05,16.14
5444000,71.65,65.12,18.4
5446000,57.42,62.69,17.05
5448000,62.98,66.58,19.21
5450000,73.89,66.7,19.28
5452000,58.07,65.46,18.59
5454000,65.54,59.04,15.02
5456000,70.12,65.98,18.88
5458000,65.62,63.34,17.41
5460000,72.54,66.78,19.32
5462000,71.5,65.23,18.46
5464000,64.87,62.44,16.91
5466000,64.45,62.76,17.09
5468000,74.57,61.07,16.15
5470000,57.56,59.65,15.36
5472000,61.87,65.8,18.78
5474000,64.9,62.87,17.15
5476000,56.42,62.26,16.81
5478000,63.15,66.27,19.04
5480000,67.43,62.91,17.17
5482000,66.21,61.52,16.4
5484000,69.38,61.14,16.19
5486000,62.5,66.0,18.89
5488000,55.74,65.3,18.5
5490000,64.51,66.67,19.26
5492000,62.3,65.08,18.38
5494000,71.0,59.47,15.26
5496000,71.29,64.15,17.86
5498000,73.63,59.65,15.36
5500000,65.19,64.85,18.25
5502000,59.2,61.3,16.28
5504000,70.66,66.6,19.22
5506000,59.6,60.06,15.59
5508000,63.71,59.36,15.2
5510000,69.3,59.95,15.53
5512000,74.84,64.76,18.2
5514000,61.2,62.98,17.21
5516000,56.48,66.24,19.02
5518000,56.17,60.04,15.58
5520000,58.51,61.65,16.47
5522000,73.52,67.35,19.64
5524000,71.63,63.77,17.65
5526000,62.67,61.45,16.36
5528000,63.35,67.86,19.92
5530000,64.18,64.78,18.21
5532000,61.8,66.96,19.42
5534000,60.47,67.39,19.66
5536000,66.53,62.49,16.94
5538000,73.8,63.68,17.6
5540000,61.27,62.58,16.99
5542000,70.58,61.38,16.32
5544000,63.95,63.82,17.68
5546000,61.45,60.58,15.88
5548000,56.57,60.46,15.81
5550000,73.57,61.81,16.56
5552000,65.17,61.88,16.6
5554000,55.95,61.2,16.22
5556000,62.84,67.44,19.69
5558000,69.55,66.34,19.08
5560000,56.49,60.35,15.75
5562000,74.23,60.84,16.02
5564000,64.39,61.9,16.61
5566000,70.47,61.36,16.31
5568000,64.9,66.31,19.06
5570000,61.85,65.89,18.83
5572000,72.33,62.53,16.96
5574000,61.31,66.88,19.38
5576000,71.64,67.78,19.88
5578000,57.89,60.28,15.71
5580000,65.23,65.25,18.47
5582000,59.74,64.85,18.25
5584000,63.32,61.84,16.58
5586000,67.83,66.65,19.25
5588000,74.43,66.52,19.18
5590000,71.59,67.21,19.56
5592000,59.95,63.09,17.27
5594000,70.81,61.39,16.33
5596000,64.97,61.0,16.11
5598000,56.72,59.32,15.18
5600000,68.44,60.48,15.82
5602000,61.21,62.42,16.9
5604000,71.12,61.63,16.46
5606000,56.47,62.55,16.97
5608000,61.2,65.8,18.78
5610000,67.4,64.65,18.14
5612000,70.37,65.57,18.65
5614000,70.08,61.97,16.65
5616000,71.94,62.49,16.94
5618000,74.34,65.7,18.72
5620000,64.37,67.98,19.99
5622000,68.6,61.2,16.22
5624000,64.15,63.09,17.27
5626000,73.81,61.09,16.16
5628000,62.79,66.34,19.08
5630000,64.26,61.3,16.28
5632000,61.54,61.79,16.55
5634000,67.17,60.66,15.92
5636000,61.39,62.4,16.89
5638000,61.62,67.14,19.52
5640000,63.39,62.87,17.15
5642000,70.57,62.91,17.17
5644000,56.28,61.05,16.14
5646000,73.5,66.13,18.96
5648000,63.85,67.53,19.74
5650000,70.63,62.6,17.0
5652000,70.16,64.24,17.91
5654000,57.12,59.88,15.49
5656000,67.05,64.81,18.23
5658000,59.83,64.6,18.11
5660000,73.47,61.79,16.55
5662000,66.36,64.04,17.8
5664000,64.23,65.7,18.72
5666000,64.01,64.47,18.04
5668000,56.24,60.31,15.73
5670000,63.52,61.36,16.31
5672000,67.5,61.88,16.6
5674000,74.69,59.16,15.09
5676000,70.03,62.76,17.09
5678000,69.78,64.54,18.08
5680000,64.28,63.39,17.44
5682000,56.01,60.12,15.62
5684000,58.34,65.05,18.36
5686000,57.82,61.03,16.13
5688000,63.06,66.42,19.12
5690000,59.21,59.77,15.43
5692000,72.19,64.92,18.29
5694000,74.29,62.6,17.0
5696000,66.28,60.15,15.64
5698000,72.57,59.25,15.14
5700000,59.11,59.72,15.4
5702000,61.91,61.74,16.52
5704000,65.03,64.71,18.17
5706000,66.71,63.73,17.63
5708000,58.88,62.08,16.71
5710000,73.95,62.28,16.82
5712000,64.7,65.68,18.71
5714000,64.93,61.79,16.55
5716000,65.22,62.04,16.69
5718000,67.54,59.72,15.4
5720000,60.81,67.32,19.62
5722000,67.43,60.85,16.03
5724000,68.51,65.12,18.4
5726000,72.83,67.3,19.61
5728000,73.41,59.7,15.39
5730000,74.0,66.24,19.02
5732000,70.05,65.82,18.79
5734000,73.51,62.33,16.85
5736000,70.01,66.15,18.97
5738000,56.99,62.62,17.01
5740000,63.55,64.76,18.2
5742000,71.21,59.54,15.3
5744000,56.75,61.5,16.39
5746000,71.24,59.86,15.48
5748000,67.96,67.93,19.96
5750000,64.21,64.0,17.78
5752000,70.82,66.45,19.14
5754000,62.7,60.6,15.89
5756000,68.91,67.69,19.83
5758000,73.74,64.63,18.13
5760000,60.34,59.07,15.04
5762000,55.55,60.85,16.03
5764000,58.59,61.25,16.25
5766000,61.48,63.09,17.27
5768000,62.05,67.41,19.67
5770000,68.07,59.58,15.32
5772000,63.14,60.85,16.03
5774000,74.79,66.58,19.21
5776000,72.96,62.96,17.2
5778000,55.7,66.2,19.0
5780000,61.53,66.25,19.03
5782000,56.67,61.74,16.52
5784000,56.77,64.69,18.16
5786000,74.44,59.13,15.07
5788000,74.24,60.67,15.93
5790000,67.79,59.65,15.36
5792000,60.04,59.23,15.13
5794000,73.07,59.97,15.54
5796000,68.38,61.45,16.36
5798000,59.83,59.04,15.02
5800000,67.82,67.1,19.5
5802000,74.9,61.05,16.14
5804000,72.5,59.83,15.46
5806000,57.44,67.19,19.55
5808000,73.58,67.44,19.69
5810000,65.0,65.52,18.62
5812000,74.14,67.53,19.74
5814000,70.51,60.66,15.92
5816000,68.43,59.09,15.05
5818000,71.7,64.92,18.29
5820000,65.65,66.13,18.96
5822000,71.56,64.04,17.8
5824000,69.21,67.75,19.86
5826000,68.22,61.39,16.33
5828000,73.47,66.83,19.35
5830000,67.87,60.96,16.09
5832000,59.32,66.34,19.08
5834000,55.42,63.88,17.71
5836000,61.17,64.74,18.19
5838000,72.72,65.91,18.84
5840000,63.14,66.42,19.12
5842000,67.78,59.83,15.46
5844000,69.3,60.85,16.03
5846000,66.97,60.85,16.03
5848000,70.78,63.36,17.42
5850000,57.3,61.63,16.46
5852000,60.71,62.22,16.79
5854000,69.24,60.8,16.0
5856000,62.82,63.09,17.27
5858000,57.04,64.08,17.82
5860000,64.61,66.22,19.01
5862000,66.54,60.39,15.77
5864000,71.11,65.62,18.68
5866000,65.83,66.24,19.02
5868000,62.09,61.79,16.55
5870000,68.7,59.32,15.18
5872000,58.85,62.35,16.86
5874000,63.36,59.65,15.36
5876000,59.32,61.7,16.5
5878000,64.98,63.97,17.76
5880000,62.03,64.6,18.11
5882000,66.13,65.52,18.62
5884000,69.6,65.57,18.65
5886000,57.16,67.86,19.92
5888000,71.75,64.02,17.79
5890000,72.8,62.33,16.85
5892000,62.91,66.31,19.06
5894000,67.82,67.28,19.6
5896000,66.99,64.27,17.93
5898000,74.9,61.93,16.63
5900000,62.65,64.47,18.04
5902000,66.45,65.48,18.6
5904000,57.03,60.1,15.61
5906000,56.52,67.51,19.73
5908000,74.32,59.68,15.38
5910000,64.9,60.01,15.56
5912000,65.96,60.28,15.71
5914000,70.34,64.17,17.87
5916000,55.95,61.86,16.59
5918000,57.59,64.96,18.31
5920000,66.24,65.66,18.7
5922000,60.11,65.97,18.87
5924000,72.89,66.99,19.44
5926000,68.76,62.47,16.93
5928000,67.91,67.06,19.48
5930000,67.45,64.31,17.95
5932000,60.16,62.89,17.16
5934000,60.33,62.58,16.99
5936000,68.36,64.26,17.92
5938000,65.07,66.13,18.96
5940000,71.47,59.32,15.18
5942000,56.03,66.0,18.89
5944000,57.91,66.22,19.01
5946000,67.99,66.74,19.3
5948000,58.61,61.41,16.34
5950000,61.95,59.29,15.16
5952000,64.27,63.36,17.42
5954000,73.79,67.77,19.87
5956000,64.64,61.77,16.54
5958000,62.29,62.01,16.67
5960000,57.56,60.35,15.75
5962000,61.17,67.53,19.74
5964000,58.51,59.43,15.24
5966000,69.33,66.2,19.0
5968000,55.98,60.89,16.05
5970000,70.01,59.63,15.35
5972000,64.33,60.69,15.94
5974000,73.26,66.85,19.36
5976000,58.15,62.67,17.04
5978000,57.82,67.26,19.59
5980000,57.05,62.33,16.85
5982000,71.14,60.35,15.75
5984000,71.97,65.03,18.35
5986000,55.95,64.71,18.17
5988000,70.38,65.05,18.36
5990000,69.48,67.46,19.7
5992000,73.88,67.86,19.92
5994000,74.9,67.15,19.53
5996000,69.29,60.71,15.95
5998000,65.92,64.0,17.78
6000000,63.93,64.85,18.25
6002000,74.12,67.86,19.92
6004000,65.09,62.67,17.04
6006000,74.8,64.92,18.29
6008000,62.38,64.31,17.95
6010000,72.51,64.51,18.06
6012000,64.26,59.94,15.52
6014000,55.63,59.86,15.48
6016000,60.18,67.71,19.84
6018000,58.58,61.02,16.12
6020000,57.15,67.32,19.62
6022000,60.83,64.81,18.23
6024000,59.24,60.66,15.92
6026000,57.85,67.93,19.96
6028000,69.79,67.35,19.64
6030000,56.02,65.77,18.76
6032000,64.69,65.97,18.87
6034000,61.62,60.35,15.75
6036000,60.82,62.87,17.15
6038000,71.61,67.71,19.84
6040000,61.43,64.72,18.18
6042000,73.35,63.64,17.58
6044000,65.3,62.26,16.81
6046000,74.46,62.08,16.71
6048000,57.41,63.73,17.63
6050000,64.09,66.52,19.18
6052000,69.99,64.72,18.18
6054000,72.04,65.07,18.37
6056000,58.19,63.75,17.64
6058000,67.12,62.28,16.82
6060000,58.21,61.07,16.15
6062000,64.83,60.57,15.87
6064000,61.07,59.09,15.05
6066000,65.04,59.65,15.36
6068000,71.83,65.61,18.67
6070000,69.79,61.56,16.42
6072000,63.2,61.68,16.49
6074000,73.87,65.34,18.52
6076000,61.37,67.69,19.83
6078000,61.45,59.59,15.33
6080000,73.25,60.19,15.66
6082000,62.92,63.91,17.73
6084000,60.01,67.53,19.74
6086000,70.8,61.56,16.42
6088000,58.9,67.59,19.77
6090000,70.65,63.05,17.25
6092000,62.86,67.41,19.67
6094000,74.91,67.37,19.65
6096000,69.63,61.65,16.47
6098000,57.71,64.02,17.79
6100000,64.26,60.15,15.64
6102000,70.18,65.12,18.4
6104000,74.06,65.57,18.65
6106000,58.87,64.85,18.25
6108000,62.46,62.38,16.88
6110000,64.2,61.21,16.23
6112000,56.13,64.29,17.94
6114000,69.28,61.74,16.52
6116000,64.54,60.26,15.7
6118000,63.2,64.36,17.98
6120000,65.81,62.55,16.97
6122000,66.29,66.25,19.03
6124000,60.97,64.51,18.06
6126000,69.71,62.51,16.95
6128000,57.13,63.3,17.39
6130000,65.33,66.31,19.06
6132000,59.41,64.62,18.12
6134000,74.36,63.32,17.4
6136000,69.9,59.49,15.27
6138000,55.35,61.9,16.61
6140000,68.95,64.62,18.12
6142000,66.84,59.83,15.46
6144000,74.65,63.46,17.48
6146000,69.17,62.82,17.12
6148000,59.42,67.48,19.71
6150000,68.15,64.06,17.81
6152000,63.1,62.94,17.19
6154000,56.6,63.95,17.75
6156000,72.86,62.02,16.68
6158000,55.71,61.84,16.58
6160000,66.59,61.65,16.47
6162000,63.43,67.87,19.93
6164000,55.11,65.77,18.76
6166000,64.34,65.19,18.44
6168000,59.55,66.47,19.15
6170000,59.66,59.45,15.25
6172000,66.91,61.32,16.29
6174000,60.39,63.21,17.34
6176000,72.17,59.88,15.49
6178000,57.88,59.43,15.24
6180000,59.37,63.63,17.57
6182000,64.07,61.65,16.47
6184000,63.1,61.79,16.55
6186000,68.61,67.35,19.64
6188000,68.42,62.62,17.01
6190000,58.97,63.0,17.22
6192000,73.69,65.5,18.61
6194000,60.27,61.75,16.53
6196000,62.78,67.84,19.91
6198000,60.87,64.24,17.91
6200000,72.89,60.21,15.67
6202000,61.32,62.26,16.81
6204000,72.91,62.78,17.1
6206000,61.96,60.64,15.91
6208000,72.47,65.64,18.69
6210000,61.36,59.27,15.15
6212000,62.9,63.81,17.67
6214000,73.82,64.67,18.15
6216000,69.33,67.1,19.5
6218000,61.46,63.28,17.38
6220000,55.6,60.98,16.1
6222000,61.72,59.22,15.12
6224000,55.4,64.89,18.27
6226000,69.06,63.77,17.65
6228000,70.03,65.71,18.73
6230000,74.49,62.46,16.92
6232000,67.71,60.12,15.62
6234000,69.33,67.68,19.82
6236000,69.63,61.16,16.2
6238000,59.62,66.11,18.95
6240000,68.05,65.34,18.52
6242000,72.33,66.76,19.31
6244000,71.31,64.26,17.92
6246000,56.03,65.43,18.57
6248000,68.13,59.41,15.23
6250000,74.99,64.06,17.81
6252000,60.44,62.55,16.97
6254000,71.83,66.31,19.06
6256000,72.41,67.03,19.46
6258000,56.41,65.73,18.74
6260000,70.45,66.09,18.94
6262000,64.08,61.54,16.41
6264000,74.7,66.63,19.24
6266000,73.68,60.62,15.9
6268000,72.56,61.95,16.64
6270000,66.06,61.11,16.17
6272000,71.21,67.53,19.74
6274000,74.17,64.42,18.01
6276000,63.06,65.84,18.8
6278000,61.59,61.5,16.39
6280000,71.71,64.63,18.13
6282000,55.79,67.32,19.62
6284000,74.0,67.23,19.57
6286000,73.17,67.69,19.83
6288000,65.65,63.82,17.68
6290000,70.99,61.63,16.46
6292000,58.31,59.99,15.55
6294000,72.15,65.3,18.5
6296000,64.66,60.75,15.97
6298000,55.77,60.51,15.84
6300000,68.89,64.51,18.06
6302000,73.24,60.8,16.0
6304000,72.46,60.84,16.02
6306000,70.23,66.65,19.25
6308000,58.12,67.68,19.82
6310000,64.54,65.32,18.51
6312000,70.82,64.74,18.19
6314000,59.65,66.02,18.9
6316000,57.33,60.37,15.76
6318000,61.52,62.91,17.17
6320000,57.38,61.23,16.24
6322000,59.63,65.53,18.63
6324000,68.16,59.63,15.35
6326000,74.72,67.17,19.54
6328000,67.25,62.56,16.98
6330000,65.23,67.87,19.93
6332000,63.34,61.02,16.12
6334000,67.11,66.49,19.16
6336000,71.95,65.91,18.84
6338000,70.17,62.17,16.76
6340000,59.73,63.54,17.52
6342000,67.29,65.77,18.76
6344000,63.28,64.2,17.89
6346000,56.27,61.39,16.33
6348000,57.46,65.08,18.38
6350000,62.44,67.91,19.95
6352000,61.9,63.68,17.6
6354000,66.11,59.41,15.23
6356000,68.35,65.32,18.51
6358000,55.49,61.93,16.63
6360000,73.46,64.69,18.16
6362000,68.96,59.99,15.55
6364000,61.61,64.76,18.2
6366000,68.44,65.98,18.88
6368000,66.3,61.34,16.3
6370000,74.35,66.09,18.94
6372000,62.65,66.54,19.19
6374000,56.42,63.93,17.74
6376000,61.86,59.14,15.08
6378000,56.2,59.43,15.24
6380000,60.59,59.59,15.33
6382000,55.97,61.36,16.31
6384000,55.36,67.15,19.53
6386000,64.6,62.69,17.05
6388000,72.59,67.71,19.84
6390000,74.44,59.07,15.04
6392000,57.74,67.19,19.55
6394000,66.85,67.84,19.91
6396000,59.02,62.1,16.72
6398000,71.69,65.23,18.46
6400000,59.85,59.27,15.15
6402000,67.3,67.32,19.62
6404000,68.58,62.94,17.19
6406000,74.13,59.85,15.47
6408000,63.13,63.61,17.56
6410000,61.79,63.41,17.45
6412000,57.48,63.95,17.75
6414000,59.19,59.58,15.32
6416000,68.87,61.81,16.56
6418000,64.7,65.79,18.77
6420000,74.25,64.44,18.02
6422000,64.88,66.07,18.93
6424000,57.68,59.4,15.22
6426000,68.61,59.27,15.15
6428000,57.25,64.38,17.99
6430000,70.19,64.31,17.95
6432000,72.05,62.76,17.09
6434000,59.28,66.51,19.17
6436000,56.96,64.31,17.95
6438000,60.91,67.64,19.8
6440000,62.98,64.47,18.04
6442000,74.55,64.29,17.94
6444000,61.82,65.75,18.75
6446000,64.33,65.98,18.88
6448000,66.77,67.24,19.58
6450000,55.81,62.42,16.9
6452000,69.52,64.29,17.94
6454000,66.26,60.53,15.85
6456000,67.9,59.7,15.39
6458000,63.67,60.3,15.72
6460000,71.84,65.23,18.46
6462000,57.88,59.52,15.29
6464000,64.26,66.34,19.08
6466000,64.66,61.59,16.44
6468000,67.52,66.25,19.03
6470000,57.47,63.12,17.29
6472000,59.0,67.39,19.66
6474000,57.98,67.46,19.7
6476000,59.75,66.7,19.28
6478000,70.95,66.97,19.43
6480000,67.05,62.44,16.91
6482000,61.77,66.36,19.09
6484000,59.32,62.69,17.05
6486000,56.31,61.14,16.19
6488000,74.23,59.14,15.08
6490000,62.21,67.46,19.7
6492000,69.52,62.85,17.14
6494000,74.89,63.46,17.48
6496000,68.02,64.08,17.82
6498000,65.88,67.84,19.91
6500000,69.89,60.93,16.07
6502000,74.39,64.47,18.04
6504000,56.19,65.41,18.56
6506000,61.47,64.71,18.17
6508000,67.2,59.92,15.51
6510000,69.66,65.82,18.79
6512000,56.26,59.5,15.28
6514000,70.03,64.15,17.86
6516000,62.93,64.6,18.11
6518000,65.32,63.99,17.77
6520000,72.39,62.53,16.96
6522000,58.43,66.79,19.33
6524000,55.99,63.84,17.69
6526000,57.94,65.86,18.81
6528000,70.0,59.52,15.29
6530000,68.97,64.27,17.93
6532000,71.86,66.04,18.91
6534000,67.01,65.77,18.76
6536000,70.15,66.22,19.01
6538000,61.26,62.08,16.71
6540000,57.69,62.51,16.95
6542000,61.05,61.39,16.33
6544000,66.07,61.3,16.28
6546000,63.07,67.48,19.71
6548000,72.14,64.71,18.17
6550000,70.5,64.87,18.26
6552000,60.93,61.45,16.36
6554000,61.1,63.68,17.6
6556000,72.34,60.06,15.59
6558000,59.34,67.01,19.45
6560000,57.22,59.22,15.12
6562000,57.17,64.99,18.33
6564000,64.9,62.24,16.8
6566000,62.56,67.06,19.48
6568000,59.45,60.33,15.74
6570000,74.45,64.92,18.29
6572000,62.15,61.25,16.25
6574000,71.22,63.39,17.44
6576000,57.98,64.45,18.03
6578000,67.67,63.95,17.75
6580000,68.63,65.01,18.34
6582000,69.62,60.31,15.73
6584000,74.26,67.23,19.57
6586000,67.14,66.7,19.28
6588000,67.96,59.18,15.1
6590000,63.38,63.19,17.33
6592000,72.35,61.03,16.13
6594000,73.2,66.29,19.05
6596000,56.48,67.01,19.45
6598000,74.12,61.23,16.24
6600000,58.93,60.26,15.7
6602000,65.13,67.84,19.91
6604000,58.79,63.0,17.22
6606000,64.89,62.51,16.95
6608000,65.85,61.81,16.56
6610000,59.03,66.49,19.16
6612000,56.34,67.82,19.9
6614000,57.46,60.04,15.58
6616000,65.62,59.49,15.27
6618000,60.53,63.48,17.49
6620000,71.14,64.24,17.91
6622000,70.23,63.72,17.62
6624000,57.29,66.97,19.43
6626000,69.27,63.81,17.67
6628000,65.07,59.29,15.16
6630000,73.59,59.02,15.01
6632000,64.02,67.33,19.63
6634000,56.42,65.79,18.77
6636000,57.31,65.7,18.72
6638000,62.96,66.11,18.95
6640000,69.19,63.18,17.32
6642000,68.45,67.32,19.62
6644000,70.84,62.4,16.89
6646000,74.6,66.76,19.31
6648000,57.39,62.73,17.07
6650000,61.66,61.07,16.15
6652000,60.73,65.77,18.76
6654000,71.95,59.86,15.48
6656000,66.91,62.62,17.01
6658000,67.21,59.85,15.47
6660000,55.31,60.82,16.01
6662000,64.4,61.14,16.19
6664000,63.03,59.07,15.04
6666000,69.96,67.75,19.86
6668000,59.98,66.67,19.26
6670000,69.4,67.01,19.45
6672000,59.02,61.84,16.58
6674000,57.62,61.92,16.62
6676000,57.26,64.89,18.27
6678000,58.88,60.49,15.83
6680000,59.57,59.61,15.34
6682000,59.08,60.01,15.56
6684000,58.73,61.07,16.15
6686000,65.04,62.82,17.12
6688000,56.76,65.79,18.77
6690000,58.96,66.88,19.38
6692000,59.05,66.72,19.29
6694000,68.03,62.28,16.82
6696000,67.88,67.95,19.97
6698000,72.41,61.47,16.37
6700000,68.03,67.26,19.59
6702000,74.16,62.53,16.96
6704000,67.04,60.19,15.66
6706000,63.15,63.23,17.35
6708000,59.06,60.51,15.84
6710000,73.55,60.01,15.56
6712000,68.91,59.16,15.09
6714000,65.21,61.54,16.41
6716000,65.83,64.24,17.91
6718000,64.99,63.07,17.26
6720000,68.88,60.73,15.96
6722000,61.8,65.39,18.55
6724000,69.18,60.6,15.89
6726000,70.45,60.62,15.9
6728000,69.28,59.88,15.49
6730000,69.8,64.99,18.33
6732000,70.32,61.56,16.42
6734000,73.99,64.98,18.32
6736000,57.34,64.47,18.04
6738000,71.8,63.84,17.69
6740000,70.37,67.03,19.46
6742000,62.42,64.98,18.32
6744000,55.32,63.32,17.4
6746000,72.9,59.92,15.51
6748000,60.22,67.06,19.48
6750000,61.85,59.92,15.51
6752000,58.71,63.75,17.64
6754000,58.48,65.88,18.82
6756000,67.38,67.06,19.48
6758000,69.16,61.2,16.22
6760000,71.9,60.28,15.71
6762000,67.5,62.92,17.18
6764000,59.36,66.72,19.29
6766000,59.29,65.37,18.54
6768000,62.02,67.24,19.58
6770000,72.83,59.2,15.11
6772000,64.75,65.93,18.85
6774000,71.01,61.48,16.38
6776000,55.31,64.04,17.8
6778000,65.32,63.19,17.33
6780000,67.72,62.11,16.73
6782000,60.85,65.75,18.75
6784000,73.8,62.76,17.09
6786000,70.92,59.88,15.49
6788000,74.32,67.8,19.89
6790000,74.6,66.18,18.99
6792000,68.57,62.76,17.09
6794000,72.23,63.23,17.35
6796000,68.86,62.82,17.12
6798000,68.6,61.83,16.57
6800000,71.97,65.8,18.78
6802000,56.82,59.22,15.12
6804000,56.4,66.15,18.97
6806000,65.36,59.74,15.41
6808000,62.76,59.83,15.46
6810000,59.09,66.31,19.06
6812000,70.16,67.71,19.84
6814000,70.81,63.99,17.77
6816000,60.77,59.29,15.16
6818000,57.81,64.38,17.99
6820000,63.58,66.52,19.18
6822000,61.72,67.23,19.57
6824000,69.36,60.76,15.98
6826000,62.47,60.42,15.79
6828000,59.57,59.68,15.38
6830000,67.35,65.43,18.57
6832000,61.92,64.51,18.06
6834000,72.45,67.46,19.7
6836000,70.48,64.29,17.94
6838000,63.38,59.09,15.05
6840000,73.47,62.55,16.97
6842000,58.4,63.01,17.23
6844000,60.53,62.56,16.98
6846000,55.78,62.58,16.99
6848000,72.99,62.87,17.15
6850000,71.05,66.74,19.3
6852000,59.11,64.38,17.99
6854000,57.46,67.84,19.91
6856000,73.31,67.05,19.47
6858000,70.48,59.54,15.3
6860000,70.91,66.34,19.08
6862000,61.85,60.8,16.0
6864000,66.44,62.26,16.81
6866000,55.01,64.06,17.81
6868000,73.15,66.06,18.92
6870000,59.71,61.36,16.31
6872000,67.51,64.13,17.85
6874000,62.35,60.08,15.6
6876000,73.43,59.56,15.31
6878000,67.23,60.13,15.63
6880000,64.44,59.74,15.41
6882000,63.38,63.54,17.52
6884000,62.02,63.37,17.43
6886000,56.77,63.55,17.53
6888000,73.81,62.24,16.8
6890000,70.26,59.76,15.42
6892000,62.74,62.17,16.76
6894000,57.6,65.28,18.49
6896000,60.96,63.79,17.66
6898000,72.1,59.83,15.46
6900000,58.87,60.04,15.58
6902000,62.16,59.63,15.35
6904000,73.34,59.99,15.55
6906000,63.86,67.05,19.47
6908000,67.87,61.29,16.27
6910000,63.34,61.36,16.31
6912000,55.19,60.1,15.61
6914000,72.02,59.41,15.23
6916000,64.03,61.39,16.33
6918000,61.26,64.83,18.24
6920000,71.21,59.47,15.26
6922000,73.04,65.39,18.55
6924000,56.04,62.69,17.05
6926000,69.45,66.06,18.92
6928000,56.9,61.43,16.35
6930000,70.26,65.16,18.42
6932000,57.26,63.75,17.64
6934000,66.52,62.02,16.68
6936000,58.72,63.48,17.49
6938000,71.36,67.01,19.45
6940000,72.44,63.21,17.34
6942000,73.02,64.74,18.19
6944000,72.22,60.53,15.85
6946000,55.56,63.27,17.37
6948000,56.73,64.2,17.89
6950000,68.16,66.29,19.05
6952000,65.39,60.82,16.01
6954000,57.07,66.78,19.32
6956000,64.42,61.68,16.49
6958000,63.45,65.71,18.73
6960000,71.18,60.6,15.89
6962000,65.23,64.53,18.07
6964000,66.1,61.02,16.12
6966000,55.1,59.74,15.41
6968000,69.0,65.61,18.67
6970000,66.72,59.4,15.22
6972000,62.7,64.63,18.13
6974000,65.62,61.5,16.39
6976000,65.26,64.87,18.26
6978000,58.32,67.19,19.55
6980000,66.96,66.29,19.05
6982000,73.75,62.26,16.81
6984000,62.59,63.97,17.76
6986000,66.58,61.79,16.55
6988000,62.31,59.11,15.06
6990000,66.24,62.78,17.1
6992000,62.49,64.85,18.25
6994000,57.74,62.51,16.95
6996000,68.97,64.33,17.96
6998000,71.91,61.88,16.6
7000000,70.47,67.24,19.58
7002000,69.94,67.62,19.79
7004000,73.21,67.95,19.97
7006000,72.14,66.43,19.13
7008000,71.61,64.51,18.06
7010000,61.36,60.71,15.95
7012000,73.45,65.34,18.52
7014000,73.08,63.01,17.23
7016000,60.43,61.05,16.14
7018000,67.6,63.12,17.29
7020000,68.03,62.94,17.19
7022000,74.7,60.85,16.03
7024000,72.83,65.75,18.75
7026000,71.88,61.93,16.63
7028000,65.52,65.44,18.58
7030000,56.43,64.4,18.0
7032000,60.16,66.04,18.91
7034000,64.13,67.89,19.94
